user_id,event_name,event_time,country,platform,acquisition_channel
89,"Sign Up",2025-05-02T00:09:51.788Z,"Sweden","Windows","Social Media"
31,"Sign Up",2025-05-02T00:10:32.152Z,"Spain","Windows","Paid Search"
538,"Sign Up",2025-05-02T00:12:10.727Z,"Belgium","Windows","Paid Search"
924,"Sign Up",2025-05-02T00:15:27.732Z,"France","Linux","Organic Search"
479,"Sign Up",2025-05-02T00:16:20.133Z,"France","Android","Social Media"
53,"Sign Up",2025-05-02T00:25:17.101Z,"Netherlands","iOS","Email"
790,"Sign Up",2025-05-02T00:27:08.010Z,"Sweden","Android","Social Media"
261,"Sign Up",2025-05-02T00:32:23.906Z,"Germany","Windows","Social Media"
977,"Sign Up",2025-05-02T00:33:54.238Z,"France","macOS","Social Media"
847,"Sign Up",2025-05-02T00:36:30.400Z,"Germany","iOS","Organic Search"
512,"Sign Up",2025-05-02T00:42:06.403Z,"Czech Republic","iOS","Email"
773,"Sign Up",2025-05-02T00:43:30.681Z,"France","Windows","Email"
481,"Sign Up",2025-05-02T00:52:50.320Z,"Belgium","macOS","Social Media"
948,"Sign Up",2025-05-02T00:54:49.467Z,"Germany","Linux","Referral"
938,"Sign Up",2025-05-02T01:01:29.668Z,"Spain","macOS","Social Media"
396,"Sign Up",2025-05-02T01:07:28.390Z,"Sweden","Windows","Email"
678,"Sign Up",2025-05-02T01:09:07.658Z,"Netherlands","iOS","Social Media"
895,"Sign Up",2025-05-02T01:12:50.507Z,"Italy","macOS","Social Media"
238,"Sign Up",2025-05-02T01:15:50.277Z,"Netherlands","macOS","Organic Search"
23,"Sign Up",2025-05-02T01:16:21.412Z,"Germany","macOS","Referral"
839,"Sign Up",2025-05-02T01:18:37.341Z,"UK","Linux","Social Media"
123,"Sign Up",2025-05-02T01:19:19.868Z,"France","Android","Referral"
741,"Sign Up",2025-05-02T01:21:27.339Z,"Poland","macOS","Referral"
950,"Sign Up",2025-05-02T01:22:10.296Z,"Germany","iOS","Organic Search"
147,"Sign Up",2025-05-02T01:22:19.537Z,"France","macOS","Email"
684,"Sign Up",2025-05-02T01:25:16.563Z,"Belgium","Windows","Paid Search"
940,"Sign Up",2025-05-02T01:28:03.024Z,"France","iOS","Referral"
135,"Sign Up",2025-05-02T01:50:49.832Z,"Germany","Android","Social Media"
868,"Sign Up",2025-05-02T01:52:59.917Z,"Germany","macOS","Referral"
722,"Sign Up",2025-05-02T01:54:44.866Z,"France","Windows","Organic Search"
998,"Sign Up",2025-05-02T02:00:58.225Z,"UK","Android","Email"
322,"Sign Up",2025-05-02T02:09:30.643Z,"France","Linux","Social Media"
381,"Sign Up",2025-05-02T02:10:56.543Z,"Austria","Windows","Social Media"
413,"Sign Up",2025-05-02T02:12:24.371Z,"France","Windows","Email"
394,"Sign Up",2025-05-02T02:19:19.667Z,"Germany","Linux","Organic Search"
136,"Sign Up",2025-05-02T02:20:05.058Z,"UK","Windows","Paid Search"
95,"Sign Up",2025-05-02T02:31:03.058Z,"Spain","Android","Organic Search"
324,"Sign Up",2025-05-02T02:39:05.330Z,"Italy","Android","Paid Search"
972,"Sign Up",2025-05-02T02:43:16.094Z,"Germany","Windows","Referral"
127,"Sign Up",2025-05-02T02:51:21.354Z,"Spain","Windows","Email"
996,"Sign Up",2025-05-02T03:03:19.329Z,"Germany","Android","Referral"
356,"Sign Up",2025-05-02T03:03:57.581Z,"Spain","Linux","Organic Search"
592,"Sign Up",2025-05-02T03:13:29.790Z,"Poland","Android","Organic Search"
482,"Sign Up",2025-05-02T03:16:48.680Z,"Belgium","Android","Organic Search"
850,"Sign Up",2025-05-02T03:17:49.723Z,"France","macOS","Referral"
730,"Sign Up",2025-05-02T03:20:41.647Z,"Italy","Android","Organic Search"
833,"Sign Up",2025-05-02T03:28:46.551Z,"Belgium","macOS","Social Media"
297,"Sign Up",2025-05-02T03:30:58.629Z,"UK","iOS","Social Media"
405,"Sign Up",2025-05-02T03:32:12.631Z,"Spain","macOS","Referral"
446,"Sign Up",2025-05-02T03:38:35.377Z,"Poland","iOS","Referral"
478,"Sign Up",2025-05-02T03:39:13.274Z,"Spain","Linux","Email"
637,"Sign Up",2025-05-02T03:42:40.396Z,"Germany","iOS","Organic Search"
978,"Sign Up",2025-05-02T03:51:16.328Z,"Netherlands","Windows","Email"
29,"Sign Up",2025-05-02T03:51:25.624Z,"Poland","Windows","Referral"
277,"Sign Up",2025-05-02T03:53:17.253Z,"France","Windows","Email"
387,"Sign Up",2025-05-02T03:53:51.692Z,"Germany","iOS","Email"
698,"Sign Up",2025-05-02T03:54:06.239Z,"Italy","iOS","Email"
51,"Sign Up",2025-05-02T03:54:52.544Z,"Spain","macOS","Email"
429,"Sign Up",2025-05-02T04:07:30.671Z,"Sweden","iOS","Email"
830,"Sign Up",2025-05-02T04:09:33.512Z,"Belgium","iOS","Referral"
329,"Sign Up",2025-05-02T04:12:17.672Z,"UK","iOS","Social Media"
155,"Sign Up",2025-05-02T04:13:20.224Z,"Germany","iOS","Social Media"
648,"Sign Up",2025-05-02T04:19:05.648Z,"Austria","Windows","Paid Search"
318,"Sign Up",2025-05-02T04:20:05.677Z,"Belgium","iOS","Referral"
914,"Sign Up",2025-05-02T04:21:48.173Z,"Germany","Android","Email"
101,"Sign Up",2025-05-02T04:22:24.561Z,"Poland","iOS","Email"
550,"Sign Up",2025-05-02T04:30:35.188Z,"UK","iOS","Social Media"
590,"Sign Up",2025-05-02T04:36:14.255Z,"Denmark","macOS","Referral"
111,"Sign Up",2025-05-02T04:38:24.355Z,"Netherlands","Windows","Organic Search"
44,"Sign Up",2025-05-02T04:40:25.784Z,"Germany","macOS","Paid Search"
816,"Sign Up",2025-05-02T04:42:58.344Z,"UK","macOS","Paid Search"
670,"Sign Up",2025-05-02T04:43:20.564Z,"Italy","Windows","Paid Search"
353,"Sign Up",2025-05-02T04:47:18.957Z,"Austria","Windows","Referral"
718,"Sign Up",2025-05-02T04:57:19.037Z,"UK","macOS","Organic Search"
711,"Sign Up",2025-05-02T05:05:58.258Z,"Belgium","Windows","Paid Search"
981,"Sign Up",2025-05-02T05:14:20.394Z,"Italy","iOS","Social Media"
610,"Sign Up",2025-05-02T05:14:58.959Z,"Poland","Windows","Paid Search"
553,"Sign Up",2025-05-02T05:23:11.970Z,"Belgium","Windows","Organic Search"
607,"Sign Up",2025-05-02T06:08:36.649Z,"Italy","Windows","Email"
94,"Sign Up",2025-05-02T06:09:23.326Z,"France","macOS","Organic Search"
723,"Sign Up",2025-05-02T06:10:47.242Z,"Spain","macOS","Organic Search"
618,"Sign Up",2025-05-02T06:17:07.257Z,"France","Linux","Email"
522,"Sign Up",2025-05-02T06:19:49.308Z,"France","macOS","Social Media"
576,"Sign Up",2025-05-02T06:25:09.451Z,"Poland","macOS","Referral"
59,"Sign Up",2025-05-02T06:31:45.488Z,"France","macOS","Organic Search"
247,"Sign Up",2025-05-02T06:33:17.920Z,"Italy","iOS","Referral"
370,"Sign Up",2025-05-02T06:37:00.019Z,"France","Windows","Email"
110,"Sign Up",2025-05-02T06:38:50.835Z,"France","iOS","Organic Search"
113,"Sign Up",2025-05-02T06:38:52.937Z,"Poland","Android","Referral"
122,"Sign Up",2025-05-02T06:39:44.094Z,"Germany","macOS","Social Media"
547,"Sign Up",2025-05-02T06:46:27.959Z,"France","macOS","Referral"
458,"Sign Up",2025-05-02T06:46:49.240Z,"Austria","Windows","Referral"
532,"Sign Up",2025-05-02T06:52:54.917Z,"Sweden","macOS","Referral"
867,"Sign Up",2025-05-02T07:02:17.104Z,"Belgium","Android","Organic Search"
613,"Sign Up",2025-05-02T07:14:01.721Z,"Poland","Windows","Organic Search"
406,"Sign Up",2025-05-02T07:14:13.662Z,"Germany","iOS","Paid Search"
903,"Sign Up",2025-05-02T07:16:49.334Z,"Poland","iOS","Email"
862,"Sign Up",2025-05-02T07:19:21.795Z,"UK","iOS","Referral"
265,"Sign Up",2025-05-02T07:21:06.344Z,"France","macOS","Social Media"
71,"Sign Up",2025-05-02T07:37:33.160Z,"UK","Android","Social Media"
780,"Sign Up",2025-05-02T07:44:56.506Z,"Belgium","Windows","Email"
242,"Sign Up",2025-05-02T07:46:03.671Z,"Denmark","Linux","Email"
398,"Sign Up",2025-05-02T07:48:31.855Z,"Italy","Windows","Referral"
176,"Sign Up",2025-05-02T08:03:16.030Z,"France","Linux","Paid Search"
35,"Sign Up",2025-05-02T08:13:46.696Z,"Spain","Windows","Organic Search"
239,"Sign Up",2025-05-02T08:16:21.221Z,"Germany","Android","Paid Search"
913,"Sign Up",2025-05-02T08:26:14.293Z,"Belgium","Linux","Organic Search"
414,"Sign Up",2025-05-02T08:27:03.054Z,"UK","iOS","Paid Search"
85,"Sign Up",2025-05-02T08:32:21.086Z,"Poland","Android","Organic Search"
226,"Sign Up",2025-05-02T08:32:49.482Z,"Italy","Linux","Referral"
947,"Sign Up",2025-05-02T08:38:49.162Z,"Belgium","iOS","Referral"
781,"Sign Up",2025-05-02T08:39:24.186Z,"Germany","Windows","Referral"
302,"Sign Up",2025-05-02T08:49:45.743Z,"Poland","macOS","Organic Search"
430,"Sign Up",2025-05-02T08:55:26.702Z,"Netherlands","Windows","Social Media"
542,"Sign Up",2025-05-02T08:55:30.389Z,"Denmark","iOS","Email"
766,"Sign Up",2025-05-02T08:59:53.683Z,"Germany","Windows","Paid Search"
930,"Sign Up",2025-05-02T09:00:18.831Z,"Spain","Windows","Organic Search"
934,"Sign Up",2025-05-02T09:04:50.009Z,"Italy","Windows","Social Media"
310,"Sign Up",2025-05-02T09:15:14.390Z,"Netherlands","macOS","Organic Search"
571,"Sign Up",2025-05-02T09:15:23.502Z,"UK","Android","Paid Search"
258,"Sign Up",2025-05-02T09:18:36.278Z,"Belgium","iOS","Paid Search"
470,"Sign Up",2025-05-02T09:30:11.659Z,"Poland","macOS","Organic Search"
472,"Sign Up",2025-05-02T09:33:19.881Z,"UK","macOS","Email"
11,"Sign Up",2025-05-02T09:34:28.189Z,"Netherlands","iOS","Referral"
801,"Sign Up",2025-05-02T09:35:48.165Z,"Austria","iOS","Referral"
859,"Sign Up",2025-05-02T09:41:25.846Z,"Netherlands","Windows","Social Media"
800,"Sign Up",2025-05-02T09:49:42.203Z,"Sweden","macOS","Organic Search"
412,"Sign Up",2025-05-02T09:51:33.094Z,"Spain","iOS","Referral"
774,"Sign Up",2025-05-02T10:02:30.465Z,"Netherlands","iOS","Organic Search"
182,"Sign Up",2025-05-02T10:02:48.277Z,"UK","Windows","Social Media"
32,"Sign Up",2025-05-02T10:10:51.960Z,"France","iOS","Organic Search"
628,"Sign Up",2025-05-02T10:19:38.129Z,"France","Windows","Organic Search"
434,"Sign Up",2025-05-02T10:20:46.683Z,"UK","iOS","Referral"
411,"Sign Up",2025-05-02T10:22:22.339Z,"Spain","Windows","Paid Search"
666,"Sign Up",2025-05-02T10:24:46.001Z,"France","Windows","Social Media"
10,"Sign Up",2025-05-02T10:26:01.295Z,"UK","macOS","Referral"
401,"Sign Up",2025-05-02T10:26:17.222Z,"UK","iOS","Email"
160,"Sign Up",2025-05-02T10:33:49.797Z,"Belgium","iOS","Organic Search"
946,"Sign Up",2025-05-02T10:35:21.068Z,"UK","macOS","Paid Search"
157,"Sign Up",2025-05-02T10:37:48.570Z,"Netherlands","Windows","Referral"
391,"Sign Up",2025-05-02T10:44:35.345Z,"France","Android","Organic Search"
338,"Sign Up",2025-05-02T10:50:52.869Z,"France","macOS","Referral"
819,"Sign Up",2025-05-02T10:51:21.402Z,"Germany","Windows","Email"
826,"Sign Up",2025-05-02T10:51:44.955Z,"UK","Linux","Organic Search"
497,"Sign Up",2025-05-02T10:52:05.293Z,"Germany","Android","Organic Search"
423,"Sign Up",2025-05-02T11:00:30.579Z,"Austria","Windows","Organic Search"
102,"Sign Up",2025-05-02T11:00:41.567Z,"Netherlands","iOS","Paid Search"
727,"Sign Up",2025-05-02T11:00:58.039Z,"France","macOS","Referral"
702,"Sign Up",2025-05-02T11:01:19.701Z,"Italy","Linux","Organic Search"
132,"Sign Up",2025-05-02T11:04:07.927Z,"France","Windows","Email"
274,"Sign Up",2025-05-02T11:07:39.108Z,"Belgium","Windows","Email"
275,"Sign Up",2025-05-02T11:08:12.407Z,"Germany","Windows","Email"
496,"Sign Up",2025-05-02T11:08:28.774Z,"Spain","Windows","Email"
466,"Sign Up",2025-05-02T11:15:53.005Z,"France","Android","Organic Search"
427,"Sign Up",2025-05-02T11:16:29.358Z,"Sweden","Android","Referral"
283,"Sign Up",2025-05-02T11:21:17.971Z,"Italy","Windows","Paid Search"
896,"Sign Up",2025-05-02T11:21:44.936Z,"UK","Windows","Social Media"
999,"Sign Up",2025-05-02T11:31:34.288Z,"Sweden","macOS","Referral"
73,"Sign Up",2025-05-02T11:31:37.705Z,"Denmark","Windows","Organic Search"
137,"Sign Up",2025-05-02T11:45:46.842Z,"Italy","Windows","Organic Search"
658,"Sign Up",2025-05-02T11:52:40.870Z,"Netherlands","Linux","Social Media"
254,"Sign Up",2025-05-02T12:02:52.694Z,"Germany","macOS","Organic Search"
291,"Sign Up",2025-05-02T12:03:22.660Z,"Denmark","Windows","Organic Search"
445,"Sign Up",2025-05-02T12:04:05.785Z,"Poland","Android","Organic Search"
128,"Sign Up",2025-05-02T12:09:54.457Z,"Germany","Windows","Social Media"
865,"Sign Up",2025-05-02T12:13:13.269Z,"Germany","Windows","Paid Search"
336,"Sign Up",2025-05-02T12:15:00.093Z,"Germany","iOS","Organic Search"
893,"Sign Up",2025-05-02T12:15:03.003Z,"Poland","Linux","Email"
400,"Sign Up",2025-05-02T12:18:43.011Z,"France","Linux","Social Media"
341,"Sign Up",2025-05-02T12:21:42.042Z,"Italy","macOS","Referral"
68,"Sign Up",2025-05-02T12:23:33.321Z,"Belgium","iOS","Social Media"
911,"Sign Up",2025-05-02T12:26:54.853Z,"Denmark","macOS","Paid Search"
61,"Sign Up",2025-05-02T12:28:16.632Z,"Germany","iOS","Organic Search"
100,"Sign Up",2025-05-02T12:33:07.173Z,"Austria","Windows","Social Media"
288,"Sign Up",2025-05-02T12:36:32.935Z,"Spain","Windows","Social Media"
268,"Sign Up",2025-05-02T12:42:33.490Z,"Spain","Windows","Social Media"
696,"Sign Up",2025-05-02T12:45:37.195Z,"Netherlands","Windows","Paid Search"
785,"Sign Up",2025-05-02T12:51:50.401Z,"Denmark","Windows","Social Media"
1,"Sign Up",2025-05-02T12:52:19.720Z,"Netherlands","Android","Organic Search"
970,"Sign Up",2025-05-02T12:56:13.339Z,"Czech Republic","Windows","Referral"
82,"Sign Up",2025-05-02T12:56:41.143Z,"Austria","iOS","Email"
425,"Sign Up",2025-05-02T12:56:57.933Z,"Germany","Windows","Organic Search"
15,"Sign Up",2025-05-02T13:02:57.660Z,"Poland","iOS","Organic Search"
824,"Sign Up",2025-05-02T13:07:08.427Z,"Poland","macOS","Organic Search"
21,"Sign Up",2025-05-02T13:12:12.194Z,"Germany","macOS","Social Media"
498,"Sign Up",2025-05-02T13:16:15.484Z,"Netherlands","Windows","Paid Search"
582,"Sign Up",2025-05-02T13:19:25.832Z,"Austria","iOS","Organic Search"
724,"Sign Up",2025-05-02T13:20:24.760Z,"France","Windows","Social Media"
402,"Sign Up",2025-05-02T13:20:25.666Z,"Germany","Windows","Social Media"
971,"Sign Up",2025-05-02T13:20:49.295Z,"Belgium","macOS","Organic Search"
624,"Sign Up",2025-05-02T13:22:31.405Z,"Spain","macOS","Organic Search"
676,"Sign Up",2025-05-02T13:31:04.268Z,"Spain","macOS","Organic Search"
746,"Sign Up",2025-05-02T13:36:25.850Z,"France","Android","Email"
622,"Sign Up",2025-05-02T13:42:39.392Z,"Austria","Windows","Organic Search"
330,"Sign Up",2025-05-02T13:49:25.438Z,"France","Windows","Paid Search"
845,"Sign Up",2025-05-02T13:57:46.386Z,"Poland","macOS","Social Media"
320,"Sign Up",2025-05-02T14:07:24.125Z,"Germany","Windows","Social Media"
990,"Sign Up",2025-05-02T14:09:11.958Z,"Italy","Windows","Referral"
25,"Sign Up",2025-05-02T14:13:47.389Z,"France","iOS","Referral"
473,"Sign Up",2025-05-02T14:15:19.186Z,"Poland","iOS","Referral"
699,"Sign Up",2025-05-02T14:20:08.962Z,"Italy","iOS","Organic Search"
657,"Sign Up",2025-05-02T14:27:02.128Z,"UK","Android","Organic Search"
98,"Sign Up",2025-05-02T14:29:08.236Z,"Czech Republic","macOS","Organic Search"
165,"Sign Up",2025-05-02T14:32:42.030Z,"France","Windows","Organic Search"
407,"Sign Up",2025-05-02T14:32:42.292Z,"Sweden","Windows","Email"
526,"Sign Up",2025-05-02T14:34:35.045Z,"Spain","iOS","Email"
312,"Sign Up",2025-05-02T14:35:04.398Z,"Spain","macOS","Referral"
793,"Sign Up",2025-05-02T14:36:34.361Z,"Sweden","iOS","Social Media"
647,"Sign Up",2025-05-02T14:40:18.234Z,"Netherlands","macOS","Paid Search"
761,"Sign Up",2025-05-02T14:41:34.862Z,"Italy","macOS","Referral"
368,"Sign Up",2025-05-02T14:44:31.955Z,"Belgium","macOS","Organic Search"
740,"Sign Up",2025-05-02T14:48:49.530Z,"Sweden","macOS","Referral"
525,"Sign Up",2025-05-02T14:53:58.748Z,"Netherlands","iOS","Email"
282,"Sign Up",2025-05-02T14:56:47.708Z,"Netherlands","Android","Referral"
641,"Sign Up",2025-05-02T14:58:25.903Z,"Italy","Windows","Social Media"
145,"Sign Up",2025-05-02T15:07:19.819Z,"Spain","Linux","Organic Search"
373,"Sign Up",2025-05-02T15:07:37.288Z,"Poland","macOS","Paid Search"
577,"Sign Up",2025-05-02T15:12:16.344Z,"Netherlands","iOS","Paid Search"
299,"Sign Up",2025-05-02T15:14:45.317Z,"Italy","Windows","Paid Search"
480,"Sign Up",2025-05-02T15:19:40.320Z,"Denmark","Windows","Social Media"
86,"Sign Up",2025-05-02T15:21:13.323Z,"Netherlands","Windows","Social Media"
760,"Sign Up",2025-05-02T15:22:22.202Z,"Germany","Windows","Email"
13,"Sign Up",2025-05-02T15:24:46.546Z,"Denmark","Android","Social Media"
765,"Sign Up",2025-05-02T15:26:15.889Z,"UK","Android","Email"
906,"Sign Up",2025-05-02T15:27:27.126Z,"Sweden","Linux","Social Media"
660,"Sign Up",2025-05-02T15:30:57.467Z,"UK","Windows","Organic Search"
474,"Sign Up",2025-05-02T15:43:46.053Z,"Denmark","iOS","Social Media"
217,"Sign Up",2025-05-02T15:50:58.319Z,"Germany","Android","Organic Search"
953,"Sign Up",2025-05-02T15:57:16.465Z,"Spain","Linux","Email"
551,"Sign Up",2025-05-02T16:01:21.645Z,"Poland","Linux","Organic Search"
169,"Sign Up",2025-05-02T16:02:07.120Z,"France","Android","Referral"
47,"Sign Up",2025-05-02T16:02:30.608Z,"Belgium","Windows","Referral"
573,"Sign Up",2025-05-02T16:06:41.789Z,"UK","macOS","Referral"
81,"Sign Up",2025-05-02T16:08:28.318Z,"Italy","Windows","Referral"
206,"Sign Up",2025-05-02T16:09:56.211Z,"Germany","macOS","Social Media"
332,"Sign Up",2025-05-02T16:16:52.537Z,"Italy","Linux","Referral"
211,"Sign Up",2025-05-02T16:19:12.843Z,"Netherlands","macOS","Referral"
567,"Sign Up",2025-05-02T16:33:55.948Z,"Italy","Windows","Email"
393,"Sign Up",2025-05-02T16:34:54.184Z,"Poland","Windows","Email"
16,"Sign Up",2025-05-02T16:39:48.487Z,"Italy","Linux","Organic Search"
736,"Sign Up",2025-05-02T16:44:42.162Z,"Germany","macOS","Paid Search"
304,"Sign Up",2025-05-02T16:50:55.985Z,"Netherlands","Android","Paid Search"
308,"Sign Up",2025-05-02T16:51:40.136Z,"Austria","Android","Social Media"
428,"Sign Up",2025-05-02T16:57:43.003Z,"Germany","Windows","Email"
218,"Sign Up",2025-05-02T17:02:11.859Z,"Spain","Windows","Social Media"
36,"Sign Up",2025-05-02T17:03:59.163Z,"Sweden","Linux","Referral"
965,"Sign Up",2025-05-02T17:10:15.691Z,"France","Android","Referral"
876,"Sign Up",2025-05-02T17:13:06.233Z,"Austria","Windows","Social Media"
875,"Sign Up",2025-05-02T17:13:12.044Z,"Denmark","Android","Paid Search"
179,"Sign Up",2025-05-02T17:21:37.108Z,"Sweden","Windows","Paid Search"
33,"Sign Up",2025-05-02T17:26:13.151Z,"France","Android","Paid Search"
707,"Sign Up",2025-05-02T17:27:46.735Z,"Belgium","Windows","Paid Search"
904,"Sign Up",2025-05-02T17:35:31.675Z,"Czech Republic","iOS","Organic Search"
119,"Sign Up",2025-05-02T17:42:18.846Z,"Denmark","iOS","Referral"
558,"Sign Up",2025-05-02T17:48:52.291Z,"UK","Linux","Email"
380,"Sign Up",2025-05-02T17:51:57.372Z,"Germany","macOS","Social Media"
783,"Sign Up",2025-05-02T17:55:15.963Z,"UK","macOS","Paid Search"
205,"Sign Up",2025-05-02T17:57:18.007Z,"UK","Windows","Social Media"
500,"Sign Up",2025-05-02T17:59:50.612Z,"Germany","iOS","Referral"
563,"Sign Up",2025-05-02T18:03:40.578Z,"Germany","macOS","Social Media"
342,"Sign Up",2025-05-02T18:04:01.599Z,"Spain","Android","Social Media"
775,"Sign Up",2025-05-02T18:18:57.379Z,"UK","macOS","Organic Search"
14,"Sign Up",2025-05-02T18:21:09.373Z,"Italy","iOS","Social Media"
306,"Sign Up",2025-05-02T18:31:51.881Z,"UK","macOS","Email"
197,"Sign Up",2025-05-02T18:35:32.989Z,"UK","Windows","Referral"
776,"Sign Up",2025-05-02T18:41:56.464Z,"Netherlands","Android","Referral"
680,"Sign Up",2025-05-02T18:48:08.839Z,"Germany","macOS","Social Media"
745,"Sign Up",2025-05-02T18:51:26.225Z,"Belgium","Windows","Email"
181,"Sign Up",2025-05-02T18:56:28.574Z,"Netherlands","Windows","Referral"
771,"Sign Up",2025-05-02T19:06:39.993Z,"Netherlands","Android","Organic Search"
80,"Sign Up",2025-05-02T19:12:51.641Z,"Italy","iOS","Organic Search"
882,"Sign Up",2025-05-02T19:14:27.004Z,"Poland","iOS","Organic Search"
602,"Sign Up",2025-05-02T19:27:11.122Z,"Germany","Android","Email"
256,"Sign Up",2025-05-02T19:32:47.036Z,"Denmark","Android","Referral"
249,"Sign Up",2025-05-02T19:35:44.630Z,"Netherlands","Windows","Paid Search"
535,"Sign Up",2025-05-02T19:39:30.498Z,"Italy","Windows","Organic Search"
758,"Sign Up",2025-05-02T19:43:34.997Z,"France","macOS","Organic Search"
105,"Sign Up",2025-05-02T19:44:32.040Z,"Poland","Windows","Paid Search"
177,"Sign Up",2025-05-02T19:49:42.052Z,"Austria","macOS","Organic Search"
747,"Sign Up",2025-05-02T19:49:47.584Z,"UK","Windows","Organic Search"
382,"Sign Up",2025-05-02T19:49:55.081Z,"UK","Android","Referral"
359,"Sign Up",2025-05-02T19:52:09.198Z,"UK","iOS","Social Media"
843,"Sign Up",2025-05-02T19:54:34.396Z,"France","macOS","Organic Search"
403,"Sign Up",2025-05-02T20:00:48.628Z,"UK","Linux","Social Media"
501,"Sign Up",2025-05-02T20:01:06.530Z,"Germany","macOS","Organic Search"
377,"Sign Up",2025-05-02T20:04:22.824Z,"Germany","Linux","Social Media"
927,"Sign Up",2025-05-02T20:07:41.493Z,"Poland","Windows","Organic Search"
997,"Sign Up",2025-05-02T20:13:38.855Z,"Belgium","Linux","Organic Search"
115,"Sign Up",2025-05-02T20:15:40.146Z,"Sweden","iOS","Organic Search"
50,"Sign Up",2025-05-02T20:17:41.075Z,"Spain","Windows","Referral"
219,"Sign Up",2025-05-02T20:17:43.218Z,"Italy","macOS","Social Media"
58,"Sign Up",2025-05-02T20:17:49.407Z,"Sweden","macOS","Social Media"
742,"Sign Up",2025-05-02T20:19:32.865Z,"Germany","Android","Email"
556,"Sign Up",2025-05-02T20:21:22.572Z,"Italy","Android","Organic Search"
944,"Sign Up",2025-05-02T20:26:31.801Z,"UK","Windows","Referral"
763,"Sign Up",2025-05-02T20:43:21.835Z,"Netherlands","iOS","Referral"
337,"Sign Up",2025-05-02T20:47:28.369Z,"Italy","Android","Referral"
888,"Sign Up",2025-05-02T20:51:23.632Z,"Netherlands","Android","Referral"
371,"Sign Up",2025-05-02T20:54:07.191Z,"Denmark","Android","Referral"
915,"Sign Up",2025-05-02T20:54:58.198Z,"Germany","macOS","Organic Search"
229,"Sign Up",2025-05-02T21:03:37.538Z,"Germany","Android","Referral"
69,"Sign Up",2025-05-02T21:05:30.591Z,"France","macOS","Organic Search"
884,"Sign Up",2025-05-02T21:07:53.131Z,"Netherlands","iOS","Social Media"
510,"Sign Up",2025-05-02T21:11:25.642Z,"Netherlands","Windows","Paid Search"
315,"Sign Up",2025-05-02T21:17:59.975Z,"France","iOS","Organic Search"
539,"Sign Up",2025-05-02T21:21:33.050Z,"Italy","macOS","Social Media"
612,"Sign Up",2025-05-02T21:31:38.349Z,"Germany","Windows","Organic Search"
849,"Sign Up",2025-05-02T21:32:32.730Z,"Germany","Windows","Social Media"
273,"Sign Up",2025-05-02T21:40:59.227Z,"Belgium","Windows","Organic Search"
484,"Sign Up",2025-05-02T21:45:11.197Z,"Sweden","macOS","Referral"
456,"Sign Up",2025-05-02T21:47:25.946Z,"Sweden","Linux","Organic Search"
290,"Sign Up",2025-05-02T21:48:37.300Z,"UK","Windows","Organic Search"
543,"Sign Up",2025-05-02T21:51:16.746Z,"Austria","Linux","Social Media"
2,"Sign Up",2025-05-02T21:52:11.193Z,"France","iOS","Social Media"
842,"Sign Up",2025-05-02T21:53:24.889Z,"Germany","Android","Email"
19,"Sign Up",2025-05-02T21:56:36.940Z,"UK","Windows","Social Media"
560,"Sign Up",2025-05-02T22:00:11.345Z,"Spain","iOS","Organic Search"
848,"Sign Up",2025-05-02T22:03:26.611Z,"Netherlands","Windows","Paid Search"
964,"Sign Up",2025-05-02T22:07:32.143Z,"UK","Windows","Paid Search"
215,"Sign Up",2025-05-02T22:15:03.244Z,"Germany","macOS","Referral"
340,"Sign Up",2025-05-02T22:19:48.617Z,"Sweden","Android","Social Media"
281,"Sign Up",2025-05-02T22:21:42.835Z,"Spain","Windows","Referral"
6,"Sign Up",2025-05-02T22:36:49.099Z,"Sweden","Android","Referral"
333,"Sign Up",2025-05-02T22:42:41.634Z,"Netherlands","macOS","Social Media"
683,"Sign Up",2025-05-02T22:43:04.439Z,"France","macOS","Organic Search"
490,"Sign Up",2025-05-02T22:43:26.531Z,"Poland","macOS","Organic Search"
653,"Sign Up",2025-05-02T22:43:37.755Z,"Italy","Linux","Organic Search"
514,"Sign Up",2025-05-02T22:45:08.844Z,"Spain","Android","Organic Search"
585,"Sign Up",2025-05-02T22:46:08.432Z,"Netherlands","Windows","Organic Search"
437,"Sign Up",2025-05-02T22:52:54.574Z,"UK","Android","Social Media"
107,"Sign Up",2025-05-02T22:53:55.943Z,"Belgium","iOS","Social Media"
631,"Sign Up",2025-05-02T22:58:17.665Z,"Spain","Android","Paid Search"
362,"Sign Up",2025-05-02T22:58:26.567Z,"Italy","Windows","Paid Search"
706,"Sign Up",2025-05-02T23:02:11.749Z,"Austria","Windows","Referral"
103,"Sign Up",2025-05-02T23:02:59.009Z,"Sweden","iOS","Organic Search"
961,"Sign Up",2025-05-02T23:07:29.204Z,"Italy","Linux","Social Media"
719,"Sign Up",2025-05-02T23:09:41.965Z,"Poland","Windows","Social Media"
30,"Sign Up",2025-05-02T23:13:05.614Z,"Poland","Windows","Email"
416,"Sign Up",2025-05-02T23:14:13.038Z,"UK","Windows","Paid Search"
600,"Sign Up",2025-05-02T23:17:40.251Z,"Germany","iOS","Referral"
390,"Sign Up",2025-05-02T23:20:53.053Z,"France","Windows","Paid Search"
561,"Sign Up",2025-05-02T23:20:56.034Z,"Spain","macOS","Social Media"
